EmployeeID,SSN_Synthetic,FirstName,LastName,FullName,Street,City,State,ZipCode,DateOfBirth,DateOfEntryService,Email,Rank,DutyStatus,BasePay,Bonus,IsAnomaly,AnomalyType
EMP18317,051-96-7786,Ashlee,Mitchell,Ashlee Mitchell,4679 Johnson Harbor Suite 299,Williamsmouth,UT,31640,1976-08-18,1980-04-01,penny05@example.com,SSG,Active,3103.3,0.0,0,Normal
EMP18318,759-63-8463,John,Horton,John Horton,24754 Jacobs Corners,South Jason,GU,53869,1990-08-08,1995-09-12,lori82@example.org,SGM,Active,4560.3,224.2,0,Normal
EMP18319,407-82-2030,Jennifer,Deleon,Jennifer Deleon,33030 Williams Lake,West Micheal,NH,66708,1990-08-13,1999-03-13,allentracy@example.com,CPL,TDY,2307.72,0.0,0,Normal
EMP18320,010-61-2168,Karen,Arnold,Karen Arnold,41406 Frank Ports Apt. 333,Denisehaven,AK,89918,1981-07-11,1989-08-13,carolynsmith@example.com,CW3,Active,4734.8,0.0,0,Normal
EMP18321,111-62-1046,Michelle,Hill,Michelle Hill,7437 Byrd Views Suite 910,Annaport,ME,90208,1990-03-25,1998-08-22,vanessa54@example.com,SFC,Leave,3505.39,0.0,0,Normal
EMP18322,037-75-9373,Joseph,Allen,Joseph Allen,652 Diana Hill,Rebeccafurt,MS,97065,1989-10-10,1999-09-06,matthewreeves@example.net,WO1,Active,3616.96,0.0,0,Normal
EMP18323,763-40-6890,Karen,Shepard,Karen Shepard,428 Kelly Mountains Apt. 482,Destinybury,MI,29773,2005-10-28,2013-05-17,nathan94@example.com,PV2,Active,2093.07,0.0,0,Normal
EMP18324,584-59-2347,Sean,Silva,Sean Silva,3816 Gutierrez Ways,East Victoria,MA,54134,1977-06-16,1984-05-23,michelle21@example.com,SFC,Active,3661.22,0.0,0,Normal
EMP18325,489-50-0077,Cassandra,Walters,Cassandra Walters,4329 Tracy Track,East Christinachester,MO,56734,1992-01-29,1994-11-30,fergusonjessica@example.org,MSG,Active,4049.3,0.0,0,Normal
EMP18326,467-94-8525,Kiara,Smith,Kiara Smith,335 Anderson Lights,Garyton,ME,38620,1991-05-15,1997-01-18,ryan25@example.com,WO1,Leave,3550.72,0.0,0,Normal
EMP18327,050-89-1898,Carmen,Meadows,Carmen Meadows,33230 David Station Apt. 648,New Virginiaville,SD,03088,1993-11-21,2001-12-15,hwallace@example.net,CPL,Active,2246.95,0.0,0,Normal
EMP18328,624-26-4309,Christian,Neal,Christian Neal,6184 Robert Cove,West Danielville,NM,26538,1986-08-22,1991-03-10,michaelortiz@example.org,SPC,Active,2252.07,0.0,0,Normal
EMP18329,468-38-4328,Susan,Watts,Susan Watts,3001 Mary Skyway Suite 218,Lake Jenniferview,SD,30799,1972-02-15,1979-02-05,lwilliams@example.org,CPL,Active,2209.2,0.0,0,Normal
EMP18330,188-15-6567,Michael,Simmons,Michael Simmons,00225 Kline Road,Natalieland,MN,45422,1989-03-20,1995-03-27,rrivers@example.com,CW2,Active,3897.68,0.0,0,Normal
EMP18331,627-04-2141,Mariah,Robles,Mariah Robles,02169 Pham Springs,Whitefurt,WI,47503,2001-12-26,2005-11-21,hknapp@example.com,PV2,Active,2074.17,0.0,0,Normal
EMP18332,395-20-9148,Dennis,Edwards,Dennis Edwards,588 Ryan Stream,South Michael,TX,84571,1999-06-07,2007-01-04,smithsarah@example.net,SPC,Active,2227.58,0.0,0,Normal
EMP18333,458-41-1945,Sheila,Jones,Sheila Jones,3540 Andrea Lane Suite 317,Solismouth,CO,65834,2001-05-18,2008-08-04,bmcgee@example.org,SGM,Active,4494.79,0.0,0,Normal
EMP18334,865-59-5440,Justin,Smith,Justin Smith,948 Diamond Motorway,Michaelton,GU,29719,1996-11-23,2005-06-25,xmoran@example.net,SGM,Active,4814.19,0.0,0,Normal
EMP18335,221-59-3123,Peter,Walker,Peter Walker,4885 Brandon Expressway Suite 261,Cherylborough,DE,51998,2000-03-27,2004-06-19,daniel60@example.net,CW4,TDY,4966.04,0.0,0,Normal
EMP18336,107-50-9840,Joanna,Barrett,Joanna Barrett,0808 Roberson Orchard,Lake Beth,VA,17328,1977-10-29,1983-02-21,william66@example.net,PV1,Active,1879.16,8.67,0,Normal
EMP18337,183-65-8889,Victor,Waller,Victor Waller,26984 Joseph Plaza Apt. 339,Glendaberg,VT,85709,1986-05-03,1995-02-18,jennifer58@example.com,1SG,Active,4319.54,0.0,0,Normal
EMP18338,209-97-8867,Stephanie,Ferguson,Stephanie Ferguson,81062 Ellen Flats Suite 244,Port Bryan,WY,39185,1997-11-07,2002-04-22,howardshaun@example.net,1SG,Active,4271.11,0.0,0,Normal
EMP18339,649-91-6026,Kristina,Young,Kristina Young,066 Frye Spur Suite 800,Jamesmouth,MP,30064,1984-09-15,1993-10-01,kimberlybrandt@example.com,PV1,Active,1957.72,27.51,0,Normal
EMP18340,006-43-7641,Michael,Lopez,Michael Lopez,816 Roy Point,Davidshire,PR,33926,1999-12-26,2003-06-16,billmcfarland@example.net,PFC,Active,2149.5,0.0,0,Normal
EMP18341,680-43-5425,Lori,Cameron,Lori Cameron,9851 Fox Ferry Apt. 826,Davisbury,FM,28465,1972-11-26,1980-12-13,kelly98@example.com,MSG,Leave,3902.79,0.0,0,Normal
EMP18342,045-38-3155,Gregory,Allen,Gregory Allen,56164 Johnson Path,Williehaven,NV,64307,1970-01-15,1975-05-07,willie12@example.net,WO1,Active,3487.33,143.77,0,Normal
EMP18343,090-10-0890,Austin,Santiago,Austin Santiago,613 Lucas Cliffs,North Stephen,MA,05466,2005-09-22,2015-04-23,lauragrant@example.net,CSM,TDY,5074.41,98.72,0,Normal
EMP18344,309-78-1418,Jennifer,Hayes,Jennifer Hayes,5061 Darlene River Apt. 901,Sarahville,LA,90400,1984-12-07,1988-04-26,kathy76@example.com,CSM,Leave,5049.41,0.0,0,Normal
EMP18345,767-95-5634,Joseph,Taylor,Joseph Taylor,424 Bernard Branch Apt. 100,Medinaland,ME,28033,1971-07-17,1980-09-12,robertbrewer@example.net,SPC,TDY,2146.76,231.42,0,Normal
EMP18346,366-17-3843,Daniel,Davenport,Daniel Davenport,29087 Kelly Cliff,Coreyshire,NM,43866,1979-02-19,1984-10-23,mitchellchad@example.org,SGM,Active,4781.24,0.0,0,Normal
EMP18347,447-36-5890,Mr.,Matthew Steele,Mr. Matthew Steele,955 Jackson Island,Port Jeffrey,WA,84496,1991-01-25,2000-05-06,erinrivera@example.com,SPC,Leave,2109.07,109.2,0,Normal
EMP18348,647-04-9534,Raymond,Tucker,Raymond Tucker,91428 Jose Road,Lake Charlestown,PR,66977,2000-12-09,2004-03-28,nhammond@example.org,SPC,TDY,2127.13,0.0,0,Normal
EMP18349,869-79-2718,Steven,Fernandez,Steven Fernandez,6394 Steven Pass,South Michaeltown,TN,31811,2006-12-23,2013-09-03,seanwhite@example.net,SSG,Leave,2939.61,0.0,0,Normal
EMP18350,041-84-5310,Karen,Howard,Karen Howard,3145 Brad Ford,Paulmouth,FM,06587,1979-05-23,1984-07-10,padillaadrienne@example.com,SGT,Active,2586.91,0.0,0,Normal
EMP18351,451-22-3769,Laura,Bennett,Laura Bennett,9184 Kaufman Fork Suite 557,Eatontown,NY,18715,1987-05-12,1993-06-04,robertsonjuan@example.org,SGT,Active,2860.68,0.0,0,Normal
EMP18352,607-21-2208,Lance,Montoya,Lance Montoya,5177 Clark Estates,Johnsonton,DC,75669,1982-02-28,1988-08-15,macdonalddylan@example.org,SPC,Active,2289.8,0.0,0,Normal
EMP18353,814-75-2980,Kellie,Sullivan,Kellie Sullivan,413 Obrien Mountains,Jacksonchester,PA,19206,1987-01-07,1996-06-12,gary57@example.net,SGM,Active,4758.29,58.77,0,Normal
EMP18354,676-17-9888,James,Rodriguez,James Rodriguez,862 Gregory Ridges,Port Amandaville,CO,63709,1974-02-16,1978-11-09,princekimberly@example.net,SPC,TDY,2265.96,0.0,0,Normal
EMP18355,809-01-9470,Jacqueline,Williams,Jacqueline Williams,76599 Ronald Glens Suite 314,Scotttown,VT,97972,1998-10-21,2003-03-23,meyernicholas@example.org,SGT,Active,2559.02,0.0,0,Normal
EMP18356,260-40-9465,Brian,Simmons,Brian Simmons,8695 Braun Locks Apt. 688,Whiteside,OH,63908,1990-12-09,1996-01-17,kim62@example.net,PFC,Active,2050.13,0.0,0,Normal
EMP18357,446-12-1050,Jillian,Lyons,Jillian Lyons,38658 Eugene Roads,Port Christopherberg,NJ,79176,1977-07-18,1981-01-07,jeffrey19@example.org,PFC,Active,2117.77,346.56,0,Normal
EMP18358,245-84-0005,Jennifer,Douglas,Jennifer Douglas,902 Gonzales Flats Suite 309,New Gavin,AZ,47652,1995-08-06,1998-03-07,christopherhill@example.com,SSG,Leave,2945.46,177.42,0,Normal
EMP18359,200-59-6619,Jennifer,Gonzalez,Jennifer Gonzalez,118 Barber Points,Michaelview,IN,79978,1993-06-22,1999-07-13,greenrichard@example.org,1LT,TDY,4226.0,0.0,0,Normal
EMP18360,808-29-3768,Gina,Wilson,Gina Wilson,947 Hart Trail Apt. 577,South Darrenland,MS,83556,1974-05-15,1976-11-07,robert58@example.net,1SG,Leave,4257.34,206.75,0,Normal
EMP18361,248-34-3388,Deborah,Mitchell,Deborah Mitchell,518 Thomas Knoll Apt. 942,South Jillian,IA,96895,1970-02-07,1976-08-09,jameswright@example.net,SPC,Active,2242.48,0.0,0,Normal
EMP18362,228-97-9449,Brian,Mora,Brian Mora,080 Watson Island Suite 947,Port Sabrina,KY,52651,1993-09-02,1999-04-13,brianlloyd@example.com,PV2,TDY,1955.0,0.0,0,Normal
EMP18363,883-34-3067,Gregory,Dalton,Gregory Dalton,1875 Alexander Fords,Carpentermouth,MN,80819,2006-03-29,2016-03-22,joel79@example.com,SSG,TDY,3112.22,0.0,0,Normal
EMP18364,154-61-0160,Jeff,Barnes,Jeff Barnes,6472 Tiffany Spur Apt. 143,Chaseborough,FL,97303,1994-05-06,2001-03-02,roberttaylor@example.net,PV2,Active,2030.18,0.0,0,Normal
EMP18365,574-72-4223,Emily,Tucker,Emily Tucker,906 Hannah Circle Apt. 471,Garnerview,MN,47727,2004-08-16,2011-06-12,andrew15@example.net,SFC,Leave,3469.47,0.0,0,Normal
EMP18366,082-21-5630,Marie,Ryan,Marie Ryan,5877 Patrick Heights Suite 225,Welchshire,MO,09852,1982-12-25,1986-01-17,lawrencedelgado@example.net,SSG,Active,3166.04,0.0,0,Normal
EMP18367,485-71-0882,Jennifer,Barron,Jennifer Barron,987 Jackson Walk Apt. 234,East Garrettville,CT,08862,1987-08-24,1997-05-06,wisealexandria@example.org,PFC,Active,2166.35,57.53,0,Normal
EMP18368,279-71-7289,Christopher,Pena,Christopher Pena,3347 David Villages Apt. 005,Michellemouth,VI,71356,1976-07-07,1982-09-10,tarawolfe@example.org,MSG,Active,4034.59,0.0,0,Normal
EMP18369,481-69-0137,Madison,Elliott,Madison Elliott,7831 Parker Loop Suite 240,New Lisaberg,MI,38087,2000-07-05,2010-01-08,earroyo@example.com,SSG,Leave,3249.44,0.0,0,Normal
EMP18370,433-81-3925,Rebecca,Harper,Rebecca Harper,536 Foster Estates,Claytonbury,KS,10883,1970-01-23,1972-08-20,justin84@example.com,1SG,Active,4140.66,0.0,0,Normal
EMP18371,449-94-0135,Catherine,Roberts,Catherine Roberts,749 Lopez Brook Apt. 080,North Julian,DC,94243,1982-03-27,1985-12-19,christophersmith@example.org,SFC,Active,3475.06,0.0,0,Normal
EMP18372,125-99-4079,Richard,Jimenez,Richard Jimenez,0512 Joseph Lock Apt. 872,Port John,MS,02154,1992-09-16,1997-10-31,cwise@example.org,SSG,TDY,3289.82,0.0,0,Normal
EMP18373,054-86-3569,Nicolas,Davis,Nicolas Davis,6452 Julie Plaza,West Timothyport,ID,47742,1971-09-21,1981-04-15,youngryan@example.org,PV1,Active,1985.82,0.0,0,Normal
EMP18374,778-81-0984,Lauren,Foster,Lauren Foster,09792 Townsend Gateway,South Christopher,RI,44858,1980-10-30,1983-02-25,kellyeric@example.net,CPL,Active,2352.48,0.0,0,Normal
EMP18375,332-94-7675,David,Holden,David Holden,3065 John Canyon Suite 784,Lopezburgh,ND,46070,1976-10-01,1978-10-26,mikayla98@example.org,PFC,Active,2131.47,145.56,0,Normal
EMP18376,158-79-4639,Joanna,Weiss,Joanna Weiss,0862 Christine Lakes Apt. 518,Leefort,WI,72782,1974-02-16,1977-02-25,robert51@example.org,SSG,Active,3067.93,0.0,0,Normal
EMP18377,605-33-0805,Amanda,Pace,Amanda Pace,31731 Ashley Villages,Barretthaven,RI,92423,2005-01-17,2010-07-16,jeffrey10@example.org,WO1,Active,3538.49,0.0,0,Normal
EMP18378,104-93-3785,Sandra,Mcdonald,Sandra Mcdonald,8650 Rice Street,Port Kevinborough,NC,13230,2002-11-18,2006-08-23,hlopez@example.net,SGT,Leave,2608.84,0.0,0,Normal
EMP18379,454-46-5164,Theresa,Hansen,Theresa Hansen,195 Park Meadow Apt. 228,Wagnerburgh,ND,79133,1986-05-16,1995-03-06,megan66@example.net,CW2,Active,3886.23,0.0,0,Normal
EMP18380,023-99-4522,Kristine,Lewis,Kristine Lewis,7760 Tonya Ranch Apt. 824,West Traceyborough,PR,41776,1991-06-15,1998-04-09,clintonstevens@example.org,CPL,Active,2335.7,0.0,0,Normal
EMP18381,391-11-0917,Steve,Wright,Steve Wright,1969 Jessica Stream Suite 727,New Dawnton,VA,76035,1978-11-11,1981-05-15,michael66@example.org,SSG,Active,2921.91,0.0,0,Normal
EMP18382,228-56-4748,Sarah,Mcfarland,Sarah Mcfarland,48058 Mark Square Apt. 206,Mullinsshire,NY,12308,1984-11-14,1988-05-29,vhernandez@example.org,CPL,Leave,2224.0,0.0,0,Normal
EMP18383,754-68-4035,Amber,Ross,Amber Ross,8622 Hansen Oval,Pearsonborough,OH,81240,2001-10-28,2005-10-16,charlesfrank@example.com,SSG,Active,3181.47,0.0,0,Normal
EMP18384,205-88-6125,Jason,Diaz,Jason Diaz,5904 Vanessa Ridges,Hansonmouth,AZ,31104,1975-07-16,1978-05-06,katherinefarrell@example.org,PV2,Active,1903.75,0.0,0,Normal
EMP18385,685-03-6171,Marc,Hernandez,Marc Hernandez,51477 Martin Streets Apt. 388,Anaberg,UT,92088,1973-02-25,1981-08-10,scottbrian@example.org,WO1,Leave,3556.06,0.0,0,Normal
EMP18386,204-65-7504,Matthew,Smith,Matthew Smith,451 Kelly Run Suite 368,West Toddside,CO,24935,1987-11-26,1990-02-18,williamssandra@example.com,PFC,Active,2092.02,0.0,0,Normal
EMP18387,673-18-1439,Patrick,Smith DDS,Patrick Smith DDS,438 Cain Road Suite 608,Jeremiahmouth,MH,51992,1992-02-21,1995-02-15,rmeyer@example.net,SPC,Active,2187.14,0.0,0,Normal
EMP18388,672-73-2590,Kenneth,Simmons,Kenneth Simmons,578 Jamie Dam Apt. 248,South Wendy,WI,19526,1984-12-01,1991-05-10,carlos81@example.org,CSM,Active,4732.94,0.0,0,Normal
EMP18389,237-88-0428,Brianna,Johnson,Brianna Johnson,6474 Kimberly Coves Apt. 209,Catherinebury,PA,30933,1991-01-20,1998-10-10,christopher72@example.net,SPC,Active,2169.88,0.0,0,Normal
EMP18390,502-89-5324,Jacqueline,Christian,Jacqueline Christian,2233 Ricky Bridge Suite 633,North Gregory,NV,81380,2001-05-05,2005-12-27,bclay@example.com,PFC,Active,2039.45,0.0,0,Normal
EMP18391,529-98-0808,Samantha,Cortez,Samantha Cortez,998 Abigail Mission Suite 038,Terrellton,OH,51278,1972-04-15,1976-04-09,kellysanders@example.com,CW3,TDY,4581.87,0.0,0,Normal
EMP18392,424-42-7388,Jay,Austin,Jay Austin,827 Davis Parkway,East Kimberlyside,DC,52021,1988-11-24,1998-02-08,whitebrittany@example.net,CW2,Leave,3926.46,0.0,0,Normal
EMP18393,388-71-6236,Ann,Nguyen,Ann Nguyen,111 Walters Corner,Acostahaven,RI,21459,1983-03-09,1990-02-21,taterhonda@example.net,WO1,Active,3536.57,0.0,0,Normal
EMP18394,470-64-8170,Charles,Hammond,Charles Hammond,4474 David Curve,North Cindy,KS,02101,1979-08-28,1985-02-18,franklintrevor@example.org,CW3,Active,4328.45,0.0,0,Normal
EMP18395,859-78-4890,Jeremy,Burke,Jeremy Burke,84983 Jack Centers,Benjaminton,TN,76272,2001-10-24,2011-01-15,samantha01@example.com,CPL,TDY,2301.41,0.0,0,Normal
EMP18396,483-18-2000,Duane,Guerrero,Duane Guerrero,9501 Morris Light,Port Ronaldside,CA,38883,1981-07-28,1984-01-12,mark68@example.org,1LT,TDY,4094.12,0.0,0,Normal
EMP18397,747-81-8155,Ashley,Blair,Ashley Blair,9469 Green Ports,Sarashire,NM,68619,1983-09-01,1987-05-10,nmorton@example.org,SPC,Active,2262.19,0.0,0,Normal
EMP18398,261-09-5043,April,Johnson,April Johnson,396 Williams Keys,North Danielle,UT,37414,1989-03-18,1996-11-12,william50@example.org,PV1,TDY,1941.52,0.0,0,Normal
EMP18399,344-60-6783,Nathaniel,Gilbert,Nathaniel Gilbert,35577 Debbie Orchard,Lake Steven,VI,70882,1992-02-14,1999-12-25,conleykevin@example.net,SGT,Active,2867.17,0.0,0,Normal
EMP18400,316-91-5153,Alicia,Ray,Alicia Ray,1240 Terrell Road Apt. 996,New Darryl,WY,99006,1990-11-29,2000-07-09,nelsonchristopher@example.org,SGT,TDY,2633.86,0.0,0,Normal
EMP18401,147-99-1610,Trevor,Robinson,Trevor Robinson,15031 Hunter Union Suite 823,Sandrahaven,ME,43405,1994-09-23,2004-05-01,jamiejohnson@example.com,1SG,TDY,4289.49,0.0,0,Normal
EMP18402,198-37-4533,Eric,Williams,Eric Williams,7018 Johnson Trace,Danielleborough,MD,26788,2004-12-26,2008-09-01,kendra14@example.org,PV2,Active,2032.72,0.0,0,Normal
EMP18403,628-44-8857,Adrian,Dean,Adrian Dean,85854 Sherry Unions,Audreyburgh,CA,41313,1980-02-28,1989-07-07,bwilliams@example.com,CPL,TDY,2341.77,211.09,0,Normal
EMP18404,081-97-7630,Anthony,Simmons,Anthony Simmons,997 Edwards Viaduct,Lake Katherine,AS,70425,1972-11-16,1979-02-05,christopherlang@example.net,CW2,TDY,4068.05,0.0,0,Normal
EMP18405,491-60-2799,Eric,Newman,Eric Newman,3329 Durham Lock Apt. 557,Johnsonfort,DE,46565,2001-04-23,2004-05-09,katrina99@example.org,CW5,Active,5312.76,0.0,0,Normal
EMP18406,834-89-9683,Robert,Robles,Robert Robles,148 Morales Loop Apt. 938,South Patrick,MA,27795,2004-01-04,2009-11-02,bmueller@example.net,SSG,Active,3299.99,0.0,0,Normal
EMP18407,112-88-9772,Cynthia,Bates,Cynthia Bates,971 Nguyen Court,Thompsonfurt,CA,78916,1992-09-23,1995-11-11,pmurphy@example.net,2LT,Active,3953.47,84.9,0,Normal
EMP18408,736-45-1463,Robert,Clay,Robert Clay,27846 Gonzalez Springs,Kevinport,PW,57481,1973-08-17,1982-07-22,carrwilliam@example.org,SSG,TDY,2964.9,0.0,0,Normal
EMP18409,729-49-6653,Steven,Faulkner,Steven Faulkner,851 Glenn Freeway,Parkfurt,SC,42198,1989-06-17,1993-04-25,ngraham@example.net,PV2,Leave,1972.86,0.0,0,Normal
EMP18410,808-90-9903,Cole,Cruz,Cole Cruz,2422 Charles Brook Apt. 762,East Dawnchester,VI,60273,1981-03-30,1990-02-01,dhanson@example.net,WO1,Active,3613.52,0.0,0,Normal
EMP18411,039-73-7918,Joanna,Kelly,Joanna Kelly,9097 Jennifer Grove,Houseshire,MN,04886,1998-04-21,2003-10-09,daniel71@example.org,SSG,Leave,3171.32,0.0,0,Normal
EMP18412,055-44-8766,Dr.,Peggy Marshall,Dr. Peggy Marshall,913 Mccoy Shore,Lake Cynthiashire,ME,80853,2005-04-06,2012-06-09,harrisonwilliam@example.com,WO1,Active,3501.16,0.0,0,Normal
EMP18413,872-36-4130,Tyler,Yates,Tyler Yates,09494 Crystal Prairie Apt. 904,West Toddberg,NY,10575,1992-01-01,1996-03-27,christinahill@example.com,CPL,TDY,2328.24,0.0,0,Normal
EMP18414,352-11-2377,Lindsey,Kent,Lindsey Kent,752 Patton Freeway,Whitehaven,VI,04838,1970-05-30,1973-07-23,marymullins@example.com,SPC,Leave,2116.78,0.0,0,Normal
EMP18415,546-30-6223,Jeremiah,Walsh,Jeremiah Walsh,504 Brian Mountain,Alvarezfort,WA,99123,1995-07-08,2003-04-09,jwells@example.net,SSG,Leave,3278.57,0.0,0,Normal
EMP18416,768-31-9646,Timothy,Cole,Timothy Cole,018 Blanchard Meadows Suite 544,West Destinyfurt,NH,89012,1999-01-10,2004-12-10,aprilbyrd@example.org,SPC,Leave,2179.29,0.0,0,Normal
EMP18417,059-77-3553,Megan,Decker,Megan Decker,1817 Robinson Haven,Jamestown,RI,12551,1990-10-05,1993-09-03,ericksondavid@example.net,SFC,Active,3459.34,237.57,0,Normal
EMP18418,800-10-4544,Phillip,Wong,Phillip Wong,24471 Livingston Harbor,Schwartzmouth,KS,21730,1978-04-13,1981-12-01,reyesmarvin@example.org,PV1,Active,1983.48,0.0,0,Normal
EMP18419,746-33-7306,Deborah,Alexander,Deborah Alexander,96271 Amber Meadows Apt. 917,Dakotaland,CA,75388,1987-01-06,1996-12-03,mosleyeduardo@example.net,CW3,Active,4302.63,139.94,0,Normal
EMP18420,549-46-5464,Mary,Adams,Mary Adams,9087 Graham Vista Apt. 830,Finleyfort,DE,74850,1969-07-02,1973-12-01,richard15@example.net,MSG,Active,4043.55,0.0,0,Normal
EMP18421,144-05-3164,Joe,Miranda,Joe Miranda,80634 Mosley Roads,Tommouth,WA,25334,1992-08-01,1997-03-31,cortezbrittany@example.com,PV2,TDY,1947.69,0.0,0,Normal
EMP18422,670-03-7721,Joshua,Parker,Joshua Parker,05050 Wilson Valley Suite 829,North Benjamin,FL,64581,1995-11-24,2003-01-08,sanchezdeborah@example.org,PV1,TDY,1919.35,170.83,0,Normal
EMP18423,831-95-6587,Summer,Hoover,Summer Hoover,9291 Danny Ranch,North Linda,NE,44717,1981-03-01,1989-08-11,david98@example.org,CSM,Active,4774.76,139.83,0,Normal
EMP18424,137-13-6163,Rebecca,Duran,Rebecca Duran,1142 Jackson Land,South John,OR,05835,1991-04-30,1996-01-09,alexistucker@example.org,SGT,Active,2767.29,0.0,0,Normal
EMP18425,847-39-5700,Brandon,Pearson,Brandon Pearson,7232 Mills Loop Apt. 290,Lake Vincent,CO,82708,1969-12-07,1972-09-09,psmith@example.org,2LT,Active,3914.56,0.0,0,Normal
EMP18426,056-83-5967,Dr.,Lisa Huffman,Dr. Lisa Huffman,3403 Laura Spur,Jimenezburgh,TN,06152,1977-06-09,1983-10-25,jason45@example.net,PV2,Active,1977.38,0.0,0,Normal
EMP18427,334-30-1607,Patrick,Buckley,Patrick Buckley,07811 Jennifer Ramp,Robertmouth,IN,14936,2000-04-12,2006-04-13,joankane@example.com,PFC,TDY,2146.59,0.0,0,Normal
EMP18428,140-15-7628,Kevin,Brown,Kevin Brown,39726 Taylor Stravenue Apt. 543,Davidshire,AR,37280,1984-06-16,1990-03-08,wbarnes@example.com,PV1,Active,1909.2,0.0,0,Normal
EMP18429,015-94-7015,Lindsey,Clarke,Lindsey Clarke,831 Vincent Overpass,New Thomas,NH,37092,1984-05-27,1994-01-29,johnhamilton@example.org,CW4,Leave,4927.59,0.0,0,Normal
EMP18430,013-89-6663,Stephanie,Butler,Stephanie Butler,78068 Mendoza Union,South Tylerland,OH,99208,1979-07-31,1981-12-28,davidphillips@example.net,SPC,Active,2258.22,0.0,0,Normal
EMP18431,341-68-0536,Michael,Martin,Michael Martin,907 Ingram Well Suite 257,Port Courtneyfurt,MH,91039,1975-08-14,1981-02-03,ronald49@example.net,WO1,Active,3489.36,385.23,0,Normal
EMP18432,575-91-3355,Angela,Gilmore,Angela Gilmore,501 Diaz River,West Michaelside,VT,09283,1983-07-16,1988-09-28,tinaallen@example.org,PV2,Active,1966.38,0.0,0,Normal
EMP18433,498-65-8630,Nicole,Pitts,Nicole Pitts,355 Gordon Manors,Brianstad,MI,59799,2002-01-02,2008-11-25,harrisonamanda@example.net,CW3,Leave,4469.52,0.0,0,Normal
EMP18434,896-27-8531,Jacob,Nunez,Jacob Nunez,71162 Mullen Club,East Joshuaberg,NM,20227,1989-05-01,1995-06-13,cartertara@example.net,MSG,TDY,4090.83,198.65,0,Normal
EMP18435,456-59-4983,Jason,Rojas,Jason Rojas,3103 Jenkins Junctions,Toddhaven,MP,72389,1978-06-05,1982-06-13,rachelparker@example.com,1SG,Active,4041.04,0.0,0,Normal
EMP18436,189-27-9216,Dr.,Randy Williams,Dr. Randy Williams,7292 White Extensions Apt. 231,West Autumnmouth,KS,48954,1984-11-15,1990-04-23,wadetiffany@example.org,CW2,Active,4075.91,0.0,0,Normal
EMP18437,773-74-2410,William,Ferguson,William Ferguson,67275 Adam Streets,Deborahport,NJ,38489,1994-10-26,2000-10-08,hmorgan@example.net,MSG,Active,4192.01,0.0,0,Normal
EMP18438,694-86-1432,Brenda,Pierce,Brenda Pierce,69375 Mark Rest Apt. 983,Jamesland,ND,58888,2002-01-14,2011-07-25,ulee@example.net,CSM,Active,5080.66,0.0,0,Normal
EMP18439,090-28-7279,Susan,Ward,Susan Ward,656 Smith Key,Kylemouth,VI,74036,2004-04-02,2007-11-07,slara@example.org,PV2,Active,1913.45,0.0,0,Normal
EMP18440,425-23-9107,Jennifer,Houston,Jennifer Houston,34785 Sarah Ramp,Davischester,SC,36326,1998-04-14,2004-05-05,wpage@example.org,PV2,Active,1930.69,0.0,0,Normal
EMP18441,682-37-6835,James,Spencer,James Spencer,9478 Walker Turnpike,East Josefort,DE,86197,1983-01-01,1989-03-03,traviswatts@example.org,PFC,Active,2027.54,0.0,0,Normal
EMP18442,751-74-0288,Donald,Gamble,Donald Gamble,597 Oneill Road,Mccannville,MN,67678,1971-05-18,1980-08-28,francisco02@example.com,SPC,TDY,2105.18,0.0,0,Normal
EMP18443,820-39-4448,Brandy,Martin,Brandy Martin,6504 Moreno Club Apt. 219,New Marcus,MD,90281,2000-10-25,2007-02-26,cody95@example.org,SPC,Active,2254.99,0.0,0,Normal
EMP18444,320-89-5941,Douglas,Maxwell,Douglas Maxwell,2132 Marie Underpass Apt. 671,Port Davidtown,NJ,46141,1970-04-27,1979-03-07,lisapreston@example.net,CSM,Active,4720.11,0.0,0,Normal
